User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Age_Group,Addiction_Score,Health_Risk,Screen_Social_Ratio,Usage_Intensity,Entertainment_Score,Cluster,Recommendation
4255,40,0,7,2,0,6.6,31.4,109.0,81,0.8,6229,7.8,1.1,1323,4,Middle Age,3.9549999999999996,1,3.6666666666666665,4.131578947368421,8.9,0,Reduce binge watching.
4256,41,2,6,4,0,3.6,45.1,257.0,153,5.5,5858,3.2,0.2,351,0,Middle Age,3.165,1,0.5538461538461539,9.804347826086957,3.4000000000000004,3,Use social media timer apps.
4257,22,1,6,8,0,2.0,19.8,154.6,54,1.8,3523,5.9,0.6,644,2,Young Adult,2.185,1,0.7142857142857143,6.6000000000000005,6.5,1,Reduce binge watching.
4258,28,2,3,2,0,3.5,25.4,82.1,167,3.3,4530,4.3,2.7,1746,2,Adult,3.3699999999999997,1,0.813953488372093,5.644444444444444,7.0,3,Healthy mobile usage pattern.
4259,51,1,4,6,0,2.2,5.7,215.7,100,1.6,7367,3.4,2.3,624,4,Senior,2.255,1,0.8461538461538461,1.78125,5.699999999999999,3,Healthy mobile usage pattern.
4260,18,1,9,6,1,1.1,18.5,99.0,33,1.3,2889,4.2,4.1,212,0,Teen,2.3649999999999998,1,0.47826086956521746,8.809523809523808,8.3,3,Healthy mobile usage pattern.
4261,58,0,0,3,0,7.1,3.6,185.6,133,2.9,3865,6.8,4.3,182,3,Senior,5.305,2,1.8205128205128205,0.4444444444444445,11.1,0,Reduce binge watching.
4262,28,2,0,2,0,10.0,31.0,88.9,169,5.3,842,6.7,0.7,380,3,Adult,6.005,2,1.5873015873015874,2.8181818181818183,7.4,0,Reduce screen time and take breaks.
4263,57,0,0,0,1,7.8,38.4,274.2,127,4.4,2331,0.8,0.5,1379,0,Senior,4.075,2,1.4444444444444444,4.363636363636363,1.3,2,Healthy mobile usage pattern.
4264,44,0,1,1,0,2.1,18.1,54.6,182,1.7,6079,2.0,3.6,1556,4,Middle Age,2.36,1,0.7777777777777778,5.838709677419355,5.6,3,Healthy mobile usage pattern.
4265,33,0,8,4,0,12.0,25.0,147.1,68,4.9,9904,4.7,1.6,1221,4,Adult,6.529999999999999,2,2.0338983050847457,1.9230769230769231,6.300000000000001,4,Reduce screen time and take breaks.
4266,41,2,1,5,1,4.1,8.4,23.5,128,6.0,6473,2.9,1.3,1135,0,Middle Age,3.695,1,0.5857142857142856,1.647058823529412,4.2,3,Use social media timer apps.
4267,47,1,6,6,0,1.7,18.0,138.5,79,4.9,3228,4.5,3.6,130,4,Middle Age,3.395,1,0.28813559322033894,6.666666666666666,8.1,3,Healthy mobile usage pattern.
4268,32,2,5,9,1,3.0,6.1,187.8,79,5.0,3555,2.6,3.3,1981,3,Adult,3.515,1,0.5,1.525,5.9,3,Healthy mobile usage pattern.
4269,46,1,3,3,1,1.6,46.5,33.4,90,4.4,9722,7.4,3.8,577,1,Middle Age,3.7199999999999998,1,0.2962962962962963,17.884615384615383,11.2,1,Reduce binge watching.
4270,53,2,0,7,0,8.0,5.8,31.1,90,1.8,5723,7.4,1.8,1931,0,Senior,4.8100000000000005,2,2.857142857142857,0.6444444444444444,9.200000000000001,0,Reduce binge watching.
4271,43,1,5,9,0,12.0,17.4,66.7,76,0.6,2761,8.0,0.7,507,3,Middle Age,5.725,2,7.5,1.3384615384615384,8.7,0,Reduce screen time and take breaks.
4272,21,1,4,6,1,1.2,14.8,56.6,194,3.8,1054,0.8,2.8,1910,0,Young Adult,2.19,1,0.25,6.727272727272727,3.5999999999999996,3,Healthy mobile usage pattern.
4273,53,2,6,7,0,10.4,21.5,139.1,165,2.6,2793,7.7,1.0,1295,4,Senior,5.695,2,2.888888888888889,1.8859649122807016,8.7,0,Reduce screen time and take breaks.
4274,31,1,7,1,0,4.9,13.6,150.4,64,2.3,8720,0.9,0.9,141,4,Adult,2.6500000000000004,1,1.484848484848485,2.3050847457627115,1.8,2,Healthy mobile usage pattern.
4275,44,2,8,4,0,3.2,31.1,18.4,18,2.9,2781,7.8,4.6,1335,1,Middle Age,4.164999999999999,2,0.8205128205128206,7.404761904761905,12.399999999999999,1,Reduce binge watching.
4276,58,1,6,4,1,1.1,46.4,156.4,188,4.4,2218,1.5,2.6,1763,1,Senior,2.3600000000000003,1,0.20370370370370372,22.095238095238095,4.1,3,Healthy mobile usage pattern.
4277,55,2,4,0,1,6.7,49.7,261.7,149,4.2,8348,2.0,2.4,1581,0,Senior,4.295,2,1.2884615384615385,6.454545454545455,4.4,2,Healthy mobile usage pattern.
4278,29,2,6,7,1,6.3,9.1,298.6,39,4.2,4134,1.9,3.6,1164,3,Adult,4.4399999999999995,2,1.2115384615384615,1.2465753424657533,5.5,2,Healthy mobile usage pattern.
4279,29,0,4,3,0,10.3,31.6,77.4,199,5.1,1970,2.1,2.4,288,0,Adult,5.795000000000001,2,1.6885245901639347,2.7964601769911503,4.5,4,Reduce screen time and take breaks.
4280,22,2,4,2,0,1.3,5.8,256.3,56,1.4,9388,5.8,0.8,1027,0,Young Adult,1.875,1,0.5416666666666667,2.5217391304347827,6.6,1,Reduce binge watching.
4281,37,2,0,0,1,4.9,14.1,79.1,151,2.9,7618,6.9,2.7,1918,2,Middle Age,4.15,2,1.2564102564102566,2.389830508474576,9.600000000000001,1,Reduce binge watching.
4282,52,1,5,8,0,11.9,14.6,70.4,164,4.4,7198,7.6,3.6,1382,4,Senior,7.305000000000001,0,2.2037037037037037,1.1317829457364341,11.2,0,Reduce screen time and take breaks.
4283,35,0,3,0,1,11.7,20.3,126.0,80,0.8,564,6.7,1.9,712,0,Adult,5.7749999999999995,2,6.499999999999999,1.5984251968503937,8.6,0,Reduce screen time and take breaks.
4284,52,2,8,8,1,7.1,3.1,299.2,37,5.5,2217,2.1,2.2,1755,3,Senior,4.7250000000000005,2,1.0923076923076922,0.3827160493827161,4.300000000000001,2,Use social media timer apps.
4285,31,2,2,4,1,8.0,49.9,110.8,41,1.3,5828,3.7,0.2,315,4,Adult,3.73,1,3.4782608695652177,5.544444444444444,3.9000000000000004,2,Healthy mobile usage pattern.
4286,53,2,7,9,1,9.6,25.7,38.5,171,3.0,9333,5.0,3.3,1216,4,Senior,5.685,2,2.4,2.4245283018867925,8.3,0,Reduce screen time and take breaks.
4287,15,1,5,3,0,2.5,6.8,269.9,183,4.2,7777,6.1,0.8,1628,3,Teen,3.04,1,0.4807692307692307,1.9428571428571428,6.8999999999999995,1,Reduce binge watching.
4288,19,2,0,5,0,8.4,35.5,167.9,83,5.5,7569,2.1,3.1,589,2,Young Adult,5.405,2,1.2923076923076924,3.776595744680851,5.2,4,Reduce screen time and take breaks.
4289,16,1,6,4,0,7.1,9.9,12.2,64,2.6,2900,5.9,1.6,1106,1,Teen,4.42,2,1.972222222222222,1.2222222222222223,7.5,0,Reduce binge watching.
4290,44,2,5,3,1,3.3,48.5,179.5,156,2.1,656,5.0,1.2,1048,4,Middle Age,2.73,1,1.064516129032258,11.279069767441861,6.2,1,Healthy mobile usage pattern.
4291,51,1,8,2,1,11.2,4.8,213.2,89,5.8,1827,2.4,3.1,1528,1,Senior,6.505,2,1.6470588235294117,0.39344262295081966,5.5,4,Reduce screen time and take breaks.
4292,56,2,2,2,1,6.8,29.2,219.5,82,4.8,8703,1.4,3.7,1294,0,Senior,4.715,2,1.1724137931034482,3.7435897435897436,5.1,2,Healthy mobile usage pattern.
4293,36,0,1,5,1,3.7,31.6,82.5,14,5.7,5004,5.7,0.9,1131,1,Middle Age,3.8000000000000003,1,0.5522388059701493,6.723404255319149,6.6000000000000005,1,Use social media timer apps.
4294,19,1,9,3,0,11.3,27.9,260.5,33,1.0,7016,1.8,3.4,1634,2,Young Adult,5.324999999999999,2,5.65,2.268292682926829,5.2,4,Reduce screen time and take breaks.
4295,24,2,9,2,1,6.6,46.8,149.3,146,1.5,8032,2.3,1.8,759,4,Young Adult,3.4799999999999995,1,2.6399999999999997,6.157894736842105,4.1,2,Healthy mobile usage pattern.
4296,22,0,1,4,1,1.8,8.7,244.3,144,1.1,7258,7.5,0.5,407,1,Young Adult,2.1550000000000002,1,0.8571428571428571,3.107142857142857,8.0,1,Reduce binge watching.
4297,19,1,9,4,0,3.4,5.5,67.0,159,1.2,5568,2.3,4.7,1766,2,Young Adult,3.01,1,1.5454545454545452,1.25,7.0,3,Healthy mobile usage pattern.
4298,22,0,4,0,1,4.0,22.4,139.6,76,2.6,7350,1.6,2.2,270,4,Young Adult,2.84,1,1.1111111111111112,4.4799999999999995,3.8000000000000003,3,Healthy mobile usage pattern.
4299,56,1,3,9,0,11.0,24.4,119.2,42,1.5,4014,4.4,2.0,1493,2,Senior,5.385,2,4.4,2.033333333333333,6.4,4,Reduce screen time and take breaks.
4300,22,1,5,1,0,11.9,3.3,116.3,71,4.3,2415,7.0,2.5,1008,3,Young Adult,6.915,2,2.2452830188679247,0.25581395348837205,9.5,0,Reduce screen time and take breaks.
4301,40,0,3,0,0,1.6,36.0,49.9,139,5.7,3900,1.4,0.9,550,3,Middle Age,2.42,1,0.23880597014925373,13.846153846153845,2.3,3,Use social media timer apps.
4302,15,0,6,9,0,1.1,6.6,130.1,176,0.6,5369,1.3,3.3,619,0,Teen,1.555,1,0.6875,3.1428571428571423,4.6,3,Healthy mobile usage pattern.
4303,46,2,6,7,0,8.8,9.8,178.9,140,2.5,7063,0.7,4.5,1388,3,Middle Age,4.9350000000000005,2,2.5142857142857147,1.0,5.2,4,Reduce screen time and take breaks.
4304,30,1,1,2,0,4.4,5.1,70.4,114,2.4,4049,5.4,4.2,1230,2,Adult,4.0,2,1.2941176470588236,0.9444444444444443,9.600000000000001,1,Reduce binge watching.
4305,18,0,7,7,0,6.5,1.2,258.1,193,4.7,2166,7.9,1.8,141,3,Teen,5.085000000000001,2,1.1403508771929824,0.16,9.700000000000001,1,Reduce binge watching.
4306,56,1,3,7,1,8.3,47.7,152.7,127,0.9,9395,7.1,1.5,1059,4,Senior,4.57,2,4.36842105263158,5.129032258064516,8.6,0,Reduce screen time and take breaks.
4307,15,1,6,6,1,8.6,30.9,72.4,135,3.5,9039,1.2,4.9,609,0,Teen,5.289999999999999,2,1.911111111111111,3.21875,6.1000000000000005,4,Reduce screen time and take breaks.
4308,25,1,3,7,0,2.9,10.2,112.2,20,1.9,3430,1.0,3.3,1362,0,Young Adult,2.465,1,1.0,2.6153846153846154,4.3,3,Healthy mobile usage pattern.
4309,51,0,4,6,0,9.8,11.1,89.7,158,5.0,8860,0.7,1.0,448,2,Senior,5.035,2,1.6333333333333335,1.0277777777777777,1.7,4,Reduce screen time and take breaks.
4310,20,2,1,2,1,5.1,14.7,67.2,111,4.7,8779,2.0,2.4,1634,0,Young Adult,3.8599999999999994,1,0.894736842105263,2.4098360655737707,4.4,2,Healthy mobile usage pattern.
4311,59,0,4,3,0,10.9,41.4,112.9,108,2.8,1779,6.2,0.0,187,3,Senior,5.444999999999999,2,2.868421052631579,3.478991596638655,6.2,0,Reduce screen time and take breaks.
4312,43,0,0,8,1,1.0,1.9,253.2,59,5.1,8005,3.7,1.0,822,4,Middle Age,2.43,1,0.1639344262295082,0.95,4.7,3,Use social media timer apps.
4313,32,2,5,0,1,7.1,13.1,87.0,172,5.0,2694,1.9,4.6,489,3,Adult,5.17,2,1.1833333333333333,1.617283950617284,6.5,2,Healthy mobile usage pattern.
4314,32,2,6,3,0,5.2,32.9,277.6,193,3.7,2813,5.4,1.5,772,0,Adult,3.93,1,1.1063829787234043,5.306451612903225,6.9,1,Reduce binge watching.
4315,52,1,9,8,1,2.3,10.7,210.1,10,3.9,1779,6.0,0.2,1231,4,Senior,2.73,1,0.4693877551020407,3.242424242424242,6.2,1,Reduce binge watching.
4316,48,0,6,9,0,2.6,10.4,83.0,125,1.7,3883,2.8,1.4,935,0,Middle Age,2.105,1,0.9629629629629629,2.888888888888889,4.199999999999999,3,Healthy mobile usage pattern.
4317,41,0,8,0,0,4.7,19.9,206.9,33,5.9,2333,3.9,1.9,1381,1,Middle Age,4.18,2,0.6811594202898551,3.4912280701754383,5.8,3,Use social media timer apps.
4318,45,0,0,3,0,4.2,38.2,146.2,163,2.0,2998,7.0,2.4,503,2,Middle Age,3.62,1,1.4000000000000001,7.346153846153847,9.4,1,Reduce binge watching.
4319,35,2,3,1,0,9.9,23.5,252.2,88,3.6,7771,5.9,4.3,736,1,Adult,6.325,2,2.1521739130434785,2.1559633027522933,10.2,0,Reduce screen time and take breaks.
4320,56,2,4,7,0,4.4,6.8,32.8,69,5.8,1758,2.0,4.8,1477,3,Senior,4.49,2,0.6470588235294118,1.259259259259259,6.8,3,Use social media timer apps.
4321,32,2,5,6,0,3.5,10.8,94.8,169,0.8,9936,2.1,1.5,738,4,Adult,2.1149999999999998,1,1.9444444444444444,2.4000000000000004,3.6,3,Healthy mobile usage pattern.
4322,22,1,8,0,0,7.2,14.0,85.5,45,1.0,444,6.2,4.4,267,4,Young Adult,4.8,2,3.6,1.707317073170732,10.600000000000001,0,Reduce binge watching.
4323,34,0,7,1,0,6.5,8.5,136.1,155,0.9,7862,0.8,1.9,1219,2,Adult,3.095,1,3.4210526315789473,1.1333333333333333,2.7,2,Healthy mobile usage pattern.
4324,36,2,0,6,0,2.9,29.3,296.7,11,5.0,9377,5.4,0.6,552,3,Middle Age,3.225,1,0.48333333333333334,7.512820512820513,6.0,1,Reduce binge watching.
4325,17,1,0,9,1,7.2,29.4,79.1,146,3.3,8537,1.0,3.8,506,1,Teen,4.445,2,1.6744186046511629,3.5853658536585367,4.8,2,Healthy mobile usage pattern.
4326,56,2,7,1,0,2.1,12.2,200.6,115,3.4,749,2.3,2.5,1568,0,Senior,2.5549999999999997,1,0.47727272727272724,3.9354838709677415,4.8,3,Healthy mobile usage pattern.
4327,36,1,1,4,0,3.6,49.9,260.1,133,1.5,7203,5.6,0.7,770,4,Middle Age,2.65,1,1.44,10.847826086956522,6.3,1,Reduce binge watching.
4328,53,1,7,1,1,2.9,35.3,267.6,89,4.1,829,2.6,1.9,238,2,Senior,2.905,1,0.5686274509803921,9.051282051282051,4.5,3,Healthy mobile usage pattern.
4329,50,0,3,3,0,1.5,25.1,265.8,22,3.6,1380,0.8,0.8,909,1,Middle Age,1.745,1,0.32608695652173914,10.040000000000001,1.6,3,Healthy mobile usage pattern.
4330,31,2,6,8,0,2.8,24.0,78.8,111,5.2,264,1.4,4.3,1057,2,Adult,3.5649999999999995,1,0.4516129032258064,6.315789473684211,5.699999999999999,3,Use social media timer apps.
4331,20,0,1,7,1,11.3,18.8,282.1,37,0.7,7336,6.8,0.6,1882,4,Young Adult,5.300000000000001,2,6.647058823529412,1.5284552845528454,7.3999999999999995,0,Reduce screen time and take breaks.
4332,52,0,2,9,1,4.0,23.9,280.8,34,1.1,1684,4.5,1.0,1277,0,Senior,2.5999999999999996,1,1.9047619047619047,4.779999999999999,5.5,1,Healthy mobile usage pattern.
4333,27,1,4,1,1,8.6,22.1,167.9,42,2.4,8348,1.6,2.5,1948,0,Adult,4.475,2,2.5294117647058822,2.3020833333333335,4.1,4,Reduce screen time and take breaks.
4334,29,2,7,2,0,9.6,9.7,237.8,152,5.9,8169,4.9,2.2,1340,2,Adult,6.12,2,1.391304347826087,0.9150943396226415,7.1000000000000005,0,Reduce screen time and take breaks.
4335,19,0,1,3,0,7.5,5.3,133.0,49,0.6,6400,5.3,0.2,154,4,Young Adult,3.6199999999999997,1,4.6875,0.6235294117647059,5.5,0,Reduce binge watching.
4336,27,2,3,9,1,3.6,5.0,148.6,159,2.3,143,1.2,3.8,350,1,Adult,2.9650000000000003,1,1.090909090909091,1.0869565217391306,5.0,3,Healthy mobile usage pattern.
4337,44,1,1,1,1,3.6,32.6,250.9,46,2.8,4076,5.7,1.0,1180,1,Middle Age,3.065,1,0.9473684210526316,7.086956521739132,6.7,1,Reduce binge watching.
4338,43,2,4,6,1,7.7,3.7,297.7,149,2.2,4904,6.1,3.4,1504,3,Middle Age,5.01,2,2.40625,0.4252873563218391,9.5,0,Reduce binge watching.
4339,20,1,8,5,0,5.0,20.8,203.7,53,2.4,4682,1.2,0.8,616,1,Young Adult,2.73,1,1.4705882352941178,3.466666666666667,2.0,2,Healthy mobile usage pattern.
4340,53,0,2,7,1,3.1,29.9,247.8,47,1.1,5596,4.4,3.4,756,4,Senior,2.87,1,1.4761904761904763,7.2926829268292686,7.800000000000001,3,Healthy mobile usage pattern.
4341,34,1,6,0,1,3.0,37.8,114.8,41,4.8,1025,0.9,0.8,1894,3,Adult,2.585,1,0.5172413793103449,9.45,1.7000000000000002,3,Healthy mobile usage pattern.
4342,22,1,2,2,1,11.1,24.7,66.3,15,4.5,3096,4.4,0.2,248,4,Young Adult,5.72,2,2.018181818181818,2.041322314049587,4.6000000000000005,4,Reduce screen time and take breaks.
4343,34,2,5,3,1,2.1,9.6,137.6,160,4.3,9374,1.4,3.5,636,2,Adult,2.8949999999999996,1,0.39622641509433965,3.096774193548387,4.9,3,Healthy mobile usage pattern.
4344,40,2,6,6,0,8.6,10.6,198.8,93,2.8,6549,1.5,2.2,233,3,Middle Age,4.484999999999999,2,2.263157894736842,1.1041666666666667,3.7,4,Reduce screen time and take breaks.
4345,35,2,9,6,1,9.5,31.1,180.1,175,2.0,7238,0.7,3.2,1694,3,Adult,4.73,2,3.1666666666666665,2.961904761904762,3.9000000000000004,4,Reduce screen time and take breaks.
4346,44,2,0,3,0,5.2,15.6,25.1,129,5.8,2937,5.7,4.2,1452,4,Middle Age,5.175000000000001,2,0.7647058823529412,2.5161290322580645,9.9,1,Use social media timer apps.
4347,30,2,0,4,0,7.0,25.2,176.2,39,2.0,5526,7.7,4.6,749,4,Adult,5.255,2,2.3333333333333335,3.15,12.3,0,Reduce binge watching.
4348,17,0,7,3,1,4.9,11.5,275.9,26,3.2,6364,3.2,4.9,1675,1,Teen,4.220000000000001,2,1.1666666666666667,1.9491525423728813,8.100000000000001,2,Healthy mobile usage pattern.
4349,42,2,6,4,0,4.3,13.6,292.5,92,3.8,9020,2.4,2.7,1965,2,Middle Age,3.4899999999999998,1,0.8958333333333334,2.5660377358490565,5.1,3,Healthy mobile usage pattern.
4350,57,0,2,1,0,6.6,5.0,225.2,16,5.7,7702,6.8,3.6,1941,1,Senior,5.654999999999999,2,0.9850746268656716,0.6578947368421053,10.4,0,Use social media timer apps.
4351,15,0,3,1,1,4.3,15.6,273.2,184,3.2,7858,7.2,1.0,172,2,Teen,3.635,1,1.0238095238095237,2.9433962264150946,8.2,1,Reduce binge watching.
4352,50,1,5,0,0,4.1,11.8,207.8,155,4.4,7478,6.0,3.7,1898,0,Middle Age,4.359999999999999,2,0.7592592592592592,2.3137254901960786,9.7,1,Reduce binge watching.
4353,23,1,6,2,0,7.2,36.8,178.9,157,0.6,9068,1.1,4.8,1893,1,Young Adult,4.034999999999999,2,4.5,4.487804878048781,5.9,2,Healthy mobile usage pattern.
4354,40,0,3,4,1,5.8,31.3,278.0,158,2.5,7524,4.6,0.7,536,3,Middle Age,3.5199999999999996,1,1.657142857142857,4.602941176470589,5.3,2,Healthy mobile usage pattern.
4355,58,1,1,1,1,6.2,42.3,62.2,153,5.9,716,5.7,2.5,235,1,Senior,5.125,2,0.8985507246376812,5.874999999999999,8.2,1,Use social media timer apps.
4356,32,0,8,6,0,8.1,1.2,184.4,80,3.8,4291,0.6,1.5,1608,4,Adult,4.249999999999999,2,1.6875,0.13186813186813187,2.1,2,Reduce screen time and take breaks.
4357,38,2,5,8,0,11.9,14.9,120.3,56,5.2,7974,1.8,2.0,619,0,Middle Age,6.234999999999999,2,1.9193548387096775,1.1550387596899225,3.8,4,Reduce screen time and take breaks.
4358,18,0,5,1,0,10.6,18.0,204.0,190,0.6,7097,4.1,3.7,1139,0,Teen,5.4,2,6.624999999999999,1.5517241379310345,7.8,4,Reduce screen time and take breaks.
4359,54,1,0,5,0,11.8,46.9,186.1,34,1.8,2065,2.9,3.2,1817,2,Senior,5.8149999999999995,2,4.214285714285714,3.6640624999999996,6.1,4,Reduce screen time and take breaks.
4360,29,2,8,5,0,4.5,26.2,254.4,169,3.1,5224,1.3,1.3,1232,0,Adult,2.8699999999999997,1,1.0975609756097562,4.763636363636364,2.6,3,Healthy mobile usage pattern.
4361,32,2,4,8,0,1.2,43.2,161.9,139,1.9,2677,4.8,4.7,1119,1,Adult,2.79,1,0.41379310344827586,19.636363636363637,9.5,3,Healthy mobile usage pattern.
4362,52,2,1,6,0,10.9,31.2,67.1,83,0.9,8033,3.4,2.4,1208,4,Senior,5.1499999999999995,2,5.736842105263158,2.6218487394957983,5.8,4,Reduce screen time and take breaks.
4363,49,0,3,4,1,1.6,39.8,232.3,169,4.4,2624,2.2,2.8,1172,0,Middle Age,2.69,1,0.2962962962962963,15.307692307692307,5.0,3,Healthy mobile usage pattern.
4364,42,0,5,0,0,11.2,10.9,135.8,95,3.1,309,0.8,3.0,952,3,Middle Age,5.565,2,2.731707317073171,0.8934426229508198,3.8,4,Reduce screen time and take breaks.
4365,44,2,4,0,0,4.4,19.4,14.5,192,4.5,2119,1.3,3.7,1350,3,Middle Age,3.7849999999999997,1,0.8,3.592592592592592,5.0,3,Healthy mobile usage pattern.
4366,32,1,6,7,0,1.8,3.8,173.4,82,4.9,8600,7.7,0.8,1927,2,Adult,3.21,1,0.30508474576271183,1.3571428571428572,8.5,1,Reduce binge watching.
4367,43,2,7,6,1,11.7,8.4,295.7,155,3.4,8192,6.9,3.1,1712,2,Middle Age,6.755,2,2.6590909090909087,0.6614173228346457,10.0,0,Reduce screen time and take breaks.
4368,50,1,6,7,0,6.9,43.1,23.3,170,5.1,9989,8.0,1.9,1019,4,Middle Age,5.365,2,1.1311475409836067,5.455696202531645,9.9,0,Use social media timer apps.
4369,40,0,8,7,1,3.8,47.3,78.7,163,4.4,584,2.3,2.8,341,2,Middle Age,3.4749999999999996,1,0.7037037037037036,9.854166666666666,5.1,3,Healthy mobile usage pattern.
4370,30,0,1,2,1,4.7,49.6,225.3,79,5.9,5960,2.5,1.7,1422,0,Adult,3.92,1,0.6811594202898551,8.701754385964913,4.2,3,Use social media timer apps.
4371,53,0,5,0,1,4.1,9.1,153.4,81,0.7,9523,7.0,2.7,473,2,Senior,3.335,1,2.411764705882353,1.7843137254901962,9.7,1,Reduce binge watching.
4372,33,1,9,2,0,3.7,38.7,276.5,66,1.3,8131,1.1,1.1,1654,0,Adult,2.0599999999999996,1,1.6086956521739133,8.23404255319149,2.2,3,Healthy mobile usage pattern.
4373,38,1,8,9,0,9.2,49.3,59.6,93,2.6,6264,6.5,0.1,1218,0,Middle Age,4.869999999999999,2,2.5555555555555554,4.833333333333333,6.6,0,Reduce screen time and take breaks.
4374,52,0,9,5,1,3.3,32.1,71.7,143,1.1,8701,0.5,1.8,466,0,Senior,1.9549999999999998,1,1.5714285714285712,7.465116279069768,2.3,3,Healthy mobile usage pattern.
4375,42,1,3,0,1,8.6,12.1,52.1,62,4.3,8124,5.6,3.3,1287,1,Middle Age,5.75,2,1.6226415094339623,1.2604166666666667,8.899999999999999,0,Reduce screen time and take breaks.
4376,16,2,0,9,0,10.6,37.9,213.8,27,2.0,5416,1.7,1.6,483,2,Teen,4.864999999999999,2,3.533333333333333,3.2672413793103448,3.3,4,Reduce screen time and take breaks.
4377,58,0,6,2,1,2.0,45.3,110.3,115,2.5,1002,6.7,4.7,1104,1,Senior,3.505,1,0.5714285714285714,15.1,11.4,1,Reduce binge watching.
4378,17,1,5,3,0,7.6,15.2,46.5,27,0.8,8234,2.0,4.0,1659,2,Teen,4.16,2,4.222222222222222,1.7674418604651163,6.0,2,Healthy mobile usage pattern.
4379,34,2,6,2,0,4.4,19.4,253.8,109,2.7,3647,5.4,4.0,993,3,Adult,4.025,2,1.1891891891891893,3.592592592592592,9.4,1,Reduce binge watching.
4380,25,2,7,0,1,1.2,22.5,135.8,20,2.4,7191,3.3,2.2,1318,0,Young Adult,2.065,1,0.35294117647058826,10.227272727272727,5.5,3,Healthy mobile usage pattern.
4381,45,2,7,4,1,2.9,27.9,138.7,93,3.0,4613,5.8,0.5,339,0,Middle Age,2.76,1,0.725,7.153846153846153,6.3,1,Reduce binge watching.
4382,55,0,4,3,1,8.3,34.5,299.4,60,1.9,8993,7.4,1.2,1381,2,Senior,4.79,2,2.8620689655172415,3.7096774193548385,8.6,0,Reduce screen time and take breaks.
4383,48,1,0,1,0,10.7,35.5,9.6,103,3.5,9515,2.2,4.5,1332,1,Middle Age,6.074999999999999,2,2.3777777777777778,3.0341880341880345,6.7,4,Reduce screen time and take breaks.
4384,45,1,2,7,1,9.4,33.2,74.9,71,2.1,3436,7.8,1.4,1719,1,Middle Age,5.335,2,3.032258064516129,3.1923076923076925,9.2,0,Reduce screen time and take breaks.
4385,41,2,0,0,1,4.4,47.4,233.0,125,2.5,6632,6.0,1.6,270,0,Middle Age,3.465,1,1.2571428571428573,8.777777777777777,7.6,1,Reduce binge watching.
4386,49,2,6,0,1,5.7,16.9,29.9,11,4.5,1506,1.8,1.0,433,3,Middle Age,3.64,1,1.0363636363636364,2.522388059701492,2.8,2,Healthy mobile usage pattern.
4387,53,2,0,7,1,8.2,4.2,286.3,62,5.1,2967,2.3,2.4,275,1,Senior,5.089999999999999,2,1.3442622950819672,0.4565217391304348,4.699999999999999,2,Reduce screen time and take breaks.
4388,16,1,3,7,1,2.4,15.8,243.2,125,2.1,9901,4.1,0.9,1282,4,Teen,2.2049999999999996,1,0.7741935483870968,4.647058823529412,5.0,3,Healthy mobile usage pattern.
4389,39,1,9,3,1,1.2,35.2,284.8,13,2.6,1305,0.6,2.7,1216,1,Middle Age,1.8350000000000002,1,0.3333333333333333,16.0,3.3000000000000003,3,Healthy mobile usage pattern.
4390,20,0,4,1,1,6.7,2.9,130.5,89,4.3,3352,7.5,4.9,1821,4,Young Adult,5.77,2,1.2641509433962266,0.3766233766233766,12.4,0,Reduce binge watching.
4391,47,1,4,7,0,1.1,2.7,231.0,163,0.7,4026,2.4,2.5,1274,3,Middle Age,1.545,1,0.6470588235294118,1.2857142857142858,4.9,3,Healthy mobile usage pattern.
4392,25,0,3,5,1,4.9,23.4,274.2,83,4.1,7254,3.0,2.8,654,4,Young Adult,3.8899999999999997,1,0.9607843137254903,3.966101694915254,5.8,2,Healthy mobile usage pattern.
4393,30,1,1,2,0,11.9,17.8,137.9,181,3.9,4200,1.2,0.6,146,2,Adult,5.47,2,2.4285714285714284,1.37984496124031,1.7999999999999998,4,Reduce screen time and take breaks.
4394,41,2,0,1,0,5.9,18.6,259.9,80,4.5,9081,7.5,2.1,1890,2,Middle Age,4.84,2,1.0727272727272728,2.6956521739130435,9.6,1,Reduce binge watching.
4395,28,0,4,4,1,3.3,18.7,34.5,130,3.0,2753,6.5,4.9,232,4,Adult,4.1049999999999995,2,0.825,4.348837209302325,11.4,1,Reduce binge watching.
4396,33,2,5,3,0,2.1,43.7,175.4,118,1.8,7762,6.9,4.8,346,2,Adult,3.42,1,0.7500000000000001,14.096774193548388,11.7,1,Reduce binge watching.
4397,53,2,6,4,0,9.2,48.9,157.4,141,4.2,4804,5.1,3.9,1439,2,Senior,6.009999999999999,2,1.769230769230769,4.794117647058823,9.0,0,Reduce screen time and take breaks.
4398,37,1,2,0,0,2.8,6.8,5.1,121,1.4,8982,1.9,1.5,711,0,Middle Age,1.99,1,1.1666666666666667,1.7894736842105263,3.4,3,Healthy mobile usage pattern.
4399,57,2,5,4,0,4.5,13.2,245.0,108,5.3,4996,6.1,4.9,873,4,Senior,5.04,2,0.7142857142857143,2.4,11.0,1,Use social media timer apps.
